,date,county,state,fips,cases,deaths
492625,2020-09-02,Humboldt,California,6023.0,397,4.0
492626,2020-09-02,Imperial,California,6025.0,10746,295.0
492627,2020-09-02,Inyo,California,6027.0,171,14.0
492628,2020-09-02,Kern,California,6029.0,29602,292.0
492629,2020-09-02,Kings,California,6031.0,6385,75.0
492630,2020-09-02,Lake,California,6033.0,341,5.0
492631,2020-09-02,Lassen,California,6035.0,715,0.0
492632,2020-09-02,Los Angeles,California,6037.0,243935,5878.0
492633,2020-09-02,Madera,California,6039.0,3876,55.0
492634,2020-09-02,Marin,California,6041.0,6231,96.0
492635,2020-09-02,Mariposa,California,6043.0,73,2.0
492636,2020-09-02,Mendocino,California,6045.0,716,17.0
492637,2020-09-02,Merced,California,6047.0,8122,119.0
492638,2020-09-02,Modoc,California,6049.0,10,0.0
492639,2020-09-02,Mono,California,6051.0,162,2.0
492640,2020-09-02,Monterey,California,6053.0,8149,58.0
492641,2020-09-02,Napa,California,6055.0,1453,13.0
492642,2020-09-02,Nevada,California,6057.0,450,5.0
492643,2020-09-02,Orange,California,6059.0,49142,1007.0
492644,2020-09-02,Placer,California,6061.0,3062,34.0
492645,2020-09-02,Plumas,California,6063.0,39,0.0
492646,2020-09-02,Riverside,California,6065.0,53306,1033.0
492647,2020-09-02,Sacramento,California,6067.0,18412,304.0
492648,2020-09-02,San Benito,California,6069.0,1123,8.0
492649,2020-09-02,San Bernardino,California,6071.0,48245,743.0
492650,2020-09-02,San Diego,California,6073.0,39184,695.0
492651,2020-09-02,San Francisco,California,6075.0,9620,84.0
492652,2020-09-02,San Joaquin,California,6077.0,17915,344.0
492653,2020-09-02,San Luis Obispo,California,6079.0,3035,20.0
492654,2020-09-02,San Mateo,California,6081.0,8311,132.0
492655,2020-09-02,Santa Barbara,California,6083.0,8229,97.0
492656,2020-09-02,Santa Clara,California,6085.0,17802,251.0
492657,2020-09-02,Santa Cruz,California,6087.0,1878,7.0
492658,2020-09-02,Shasta,California,6089.0,575,12.0
492659,2020-09-02,Sierra,California,6091.0,6,0.0
492660,2020-09-02,Siskiyou,California,6093.0,140,0.0
492661,2020-09-02,Solano,California,6095.0,5593,47.0
492662,2020-09-02,Sonoma,California,6097.0,6067,89.0
492663,2020-09-02,Stanislaus,California,6099.0,14902,267.0
492664,2020-09-02,Sutter,California,6101.0,1449,10.0
492665,2020-09-02,Tehama,California,6103.0,422,1.0
492666,2020-09-02,Trinity,California,6105.0,14,0.0
492667,2020-09-02,Tulare,California,6107.0,14442,240.0
492668,2020-09-02,Tuolumne,California,6109.0,186,2.0
492669,2020-09-02,Ventura,California,6111.0,10899,116.0
492670,2020-09-02,Yolo,California,6113.0,2451,52.0
492671,2020-09-02,Yuba,California,6115.0,954,6.0
495848,2020-09-03,Alameda,California,6001.0,18873,295.0
495849,2020-09-03,Alpine,California,6003.0,2,0.0
495850,2020-09-03,Amador,California,6005.0,244,15.0
495851,2020-09-03,Butte,California,6007.0,2254,23.0
495852,2020-09-03,Calaveras,California,6009.0,257,2.0
495853,2020-09-03,Colusa,California,6011.0,467,6.0
495854,2020-09-03,Contra Costa,California,6013.0,14212,183.0
495855,2020-09-03,Del Norte,California,6015.0,124,1.0
495856,2020-09-03,El Dorado,California,6017.0,988,2.0
495857,2020-09-03,Fresno,California,6019.0,25785,290.0
495858,2020-09-03,Glenn,California,6021.0,457,3.0
495859,2020-09-03,Humboldt,California,6023.0,403,4.0
495860,2020-09-03,Imperial,California,6025.0,10773,295.0
495861,2020-09-03,Inyo,California,6027.0,171,14.0
495862,2020-09-03,Kern,California,6029.0,29763,296.0
495863,2020-09-03,Kings,California,6031.0,6426,76.0
495864,2020-09-03,Lake,California,6033.0,342,5.0
495865,2020-09-03,Lassen,California,6035.0,715,0.0
495866,2020-09-03,Los Angeles,California,6037.0,244999,5932.0
495867,2020-09-03,Madera,California,6039.0,3889,57.0
495868,2020-09-03,Marin,California,6041.0,6285,96.0
495869,2020-09-03,Mariposa,California,6043.0,74,2.0
495870,2020-09-03,Mendocino,California,6045.0,724,17.0
495871,2020-09-03,Merced,California,6047.0,8202,120.0
495872,2020-09-03,Modoc,California,6049.0,11,0.0
495873,2020-09-03,Mono,California,6051.0,162,2.0
495874,2020-09-03,Monterey,California,6053.0,8244,58.0
495875,2020-09-03,Napa,California,6055.0,1457,13.0
495876,2020-09-03,Nevada,California,6057.0,452,5.0
495877,2020-09-03,Orange,California,6059.0,49767,1018.0
495878,2020-09-03,Placer,California,6061.0,3083,34.0
495879,2020-09-03,Plumas,California,6063.0,39,0.0
495880,2020-09-03,Riverside,California,6065.0,53703,1053.0
495881,2020-09-03,Sacramento,California,6067.0,18606,317.0
495882,2020-09-03,San Benito,California,6069.0,1146,8.0
495883,2020-09-03,San Bernardino,California,6071.0,48615,744.0
495884,2020-09-03,San Diego,California,6073.0,39509,700.0
495885,2020-09-03,San Francisco,California,6075.0,9699,84.0
495886,2020-09-03,San Joaquin,California,6077.0,18194,361.0
495887,2020-09-03,San Luis Obispo,California,6079.0,3047,20.0
495888,2020-09-03,San Mateo,California,6081.0,8390,132.0
495889,2020-09-03,Santa Barbara,California,6083.0,8300,97.0
495890,2020-09-03,Santa Clara,California,6085.0,17993,254.0
495891,2020-09-03,Santa Cruz,California,6087.0,1896,7.0
495892,2020-09-03,Shasta,California,6089.0,578,12.0
495893,2020-09-03,Sierra,California,6091.0,6,0.0
495894,2020-09-03,Siskiyou,California,6093.0,143,0.0
495895,2020-09-03,Solano,California,6095.0,5636,47.0
495896,2020-09-03,Sonoma,California,6097.0,6142,93.0
495897,2020-09-03,Stanislaus,California,6099.0,15021,273.0
495898,2020-09-03,Sutter,California,6101.0,1461,10.0
495899,2020-09-03,Tehama,California,6103.0,429,1.0
495900,2020-09-03,Trinity,California,6105.0,14,0.0
495901,2020-09-03,Tulare,California,6107.0,14552,243.0
495902,2020-09-03,Tuolumne,California,6109.0,190,2.0
495903,2020-09-03,Ventura,California,6111.0,11031,116.0
495904,2020-09-03,Yolo,California,6113.0,2478,53.0
495905,2020-09-03,Yuba,California,6115.0,975,6.0
499081,2020-09-04,Alameda,California,6001.0,18998,296.0
499082,2020-09-04,Alpine,California,6003.0,2,0.0
499083,2020-09-04,Amador,California,6005.0,273,15.0
499084,2020-09-04,Butte,California,6007.0,2327,23.0
499085,2020-09-04,Calaveras,California,6009.0,273,2.0
499086,2020-09-04,Colusa,California,6011.0,470,6.0
499087,2020-09-04,Contra Costa,California,6013.0,14411,186.0
499088,2020-09-04,Del Norte,California,6015.0,124,1.0
499089,2020-09-04,El Dorado,California,6017.0,1001,2.0
499090,2020-09-04,Fresno,California,6019.0,25978,312.0
499091,2020-09-04,Glenn,California,6021.0,460,3.0
499092,2020-09-04,Humboldt,California,6023.0,409,4.0
499093,2020-09-04,Imperial,California,6025.0,11001,295.0
499094,2020-09-04,Inyo,California,6027.0,171,14.0
499095,2020-09-04,Kern,California,6029.0,29858,296.0
499096,2020-09-04,Kings,California,6031.0,6688,76.0
499097,2020-09-04,Lake,California,6033.0,347,5.0
499098,2020-09-04,Lassen,California,6035.0,720,0.0
499099,2020-09-04,Los Angeles,California,6037.0,246407,5977.0
499100,2020-09-04,Madera,California,6039.0,3953,58.0
499101,2020-09-04,Marin,California,6041.0,6297,96.0
499102,2020-09-04,Mariposa,California,6043.0,74,2.0
499103,2020-09-04,Mendocino,California,6045.0,737,17.0
499104,2020-09-04,Merced,California,6047.0,8277,120.0
499105,2020-09-04,Modoc,California,6049.0,14,0.0
499106,2020-09-04,Mono,California,6051.0,162,2.0
499107,2020-09-04,Monterey,California,6053.0,8326,58.0
499108,2020-09-04,Napa,California,6055.0,1467,13.0
499109,2020-09-04,Nevada,California,6057.0,456,5.0
499110,2020-09-04,Orange,California,6059.0,50135,1042.0
499111,2020-09-04,Placer,California,6061.0,3115,35.0
499112,2020-09-04,Plumas,California,6063.0,39,0.0
499113,2020-09-04,Riverside,California,6065.0,53987,1067.0
499114,2020-09-04,Sacramento,California,6067.0,18812,327.0
499115,2020-09-04,San Benito,California,6069.0,1162,8.0
499116,2020-09-04,San Bernardino,California,6071.0,48615,744.0
499117,2020-09-04,San Diego,California,6073.0,39962,701.0
499118,2020-09-04,San Francisco,California,6075.0,9758,84.0
499119,2020-09-04,San Joaquin,California,6077.0,18331,368.0
499120,2020-09-04,San Luis Obispo,California,6079.0,3074,22.0
499121,2020-09-04,San Mateo,California,6081.0,8452,135.0
499122,2020-09-04,Santa Barbara,California,6083.0,8361,97.0
499123,2020-09-04,Santa Clara,California,6085.0,18190,255.0
499124,2020-09-04,Santa Cruz,California,6087.0,1923,7.0
499125,2020-09-04,Shasta,California,6089.0,581,12.0
499126,2020-09-04,Sierra,California,6091.0,6,0.0
499127,2020-09-04,Siskiyou,California,6093.0,144,0.0
499128,2020-09-04,Solano,California,6095.0,5676,48.0
499129,2020-09-04,Sonoma,California,6097.0,6142,93.0
499130,2020-09-04,Stanislaus,California,6099.0,15162,282.0
499131,2020-09-04,Sutter,California,6101.0,1465,10.0
499132,2020-09-04,Tehama,California,6103.0,436,1.0
499133,2020-09-04,Trinity,California,6105.0,14,0.0
499134,2020-09-04,Tulare,California,6107.0,14677,243.0
499135,2020-09-04,Tuolumne,California,6109.0,193,2.0
499136,2020-09-04,Ventura,California,6111.0,11109,118.0
499137,2020-09-04,Yolo,California,6113.0,2495,53.0
499138,2020-09-04,Yuba,California,6115.0,994,6.0
502315,2020-09-05,Alameda,California,6001.0,19152,299.0
502316,2020-09-05,Alpine,California,6003.0,2,0.0
502317,2020-09-05,Amador,California,6005.0,273,15.0
502318,2020-09-05,Butte,California,6007.0,2327,23.0
502319,2020-09-05,Calaveras,California,6009.0,273,2.0
502320,2020-09-05,Colusa,California,6011.0,470,6.0
502321,2020-09-05,Contra Costa,California,6013.0,14527,186.0
502322,2020-09-05,Del Norte,California,6015.0,124,1.0
502323,2020-09-05,El Dorado,California,6017.0,1001,2.0
502324,2020-09-05,Fresno,California,6019.0,26147,312.0
502325,2020-09-05,Glenn,California,6021.0,463,3.0
502326,2020-09-05,Humboldt,California,6023.0,409,4.0
502327,2020-09-05,Imperial,California,6025.0,11041,295.0
502328,2020-09-05,Inyo,California,6027.0,169,13.0
502329,2020-09-05,Kern,California,6029.0,30040,296.0
502330,2020-09-05,Kings,California,6031.0,6737,76.0
502331,2020-09-05,Lake,California,6033.0,347,5.0
502332,2020-09-05,Lassen,California,6035.0,720,0.0
502333,2020-09-05,Los Angeles,California,6037.0,247542,6000.0
502334,2020-09-05,Madera,California,6039.0,3953,58.0
502335,2020-09-05,Marin,California,6041.0,6310,96.0
502336,2020-09-05,Mariposa,California,6043.0,74,2.0
502337,2020-09-05,Mendocino,California,6045.0,754,17.0
502338,2020-09-05,Merced,California,6047.0,8277,120.0
502339,2020-09-05,Modoc,California,6049.0,15,0.0
502340,2020-09-05,Mono,California,6051.0,162,2.0
502341,2020-09-05,Monterey,California,6053.0,8439,58.0
502342,2020-09-05,Napa,California,6055.0,1476,13.0
502343,2020-09-05,Nevada,California,6057.0,456,5.0
502344,2020-09-05,Orange,California,6059.0,50499,1051.0
502345,2020-09-05,Placer,California,6061.0,3154,35.0
502346,2020-09-05,Plumas,California,6063.0,42,0.0
502347,2020-09-05,Riverside,California,6065.0,53987,1067.0
502348,2020-09-05,Sacramento,California,6067.0,18812,327.0
502349,2020-09-05,San Benito,California,6069.0,1177,9.0
502350,2020-09-05,San Bernardino,California,6071.0,49325,765.0
502351,2020-09-05,San Diego,California,6073.0,40405,704.0
502352,2020-09-05,San Francisco,California,6075.0,9842,86.0
502353,2020-09-05,San Joaquin,California,6077.0,18438,368.0
502354,2020-09-05,San Luis Obispo,California,6079.0,3074,22.0
502355,2020-09-05,San Mateo,California,6081.0,8617,135.0
502356,2020-09-05,Santa Barbara,California,6083.0,8361,97.0
502357,2020-09-05,Santa Clara,California,6085.0,18423,258.0
502358,2020-09-05,Santa Cruz,California,6087.0,1931,7.0
502359,2020-09-05,Shasta,California,6089.0,581,12.0
502360,2020-09-05,Sierra,California,6091.0,6,0.0
502361,2020-09-05,Siskiyou,California,6093.0,144,0.0
502362,2020-09-05,Solano,California,6095.0,5676,48.0
502363,2020-09-05,Sonoma,California,6097.0,6142,93.0
502364,2020-09-05,Stanislaus,California,6099.0,15277,282.0
502365,2020-09-05,Sutter,California,6101.0,1465,10.0
502366,2020-09-05,Tehama,California,6103.0,442,1.0
502367,2020-09-05,Trinity,California,6105.0,14,0.0
502368,2020-09-05,Tulare,California,6107.0,14677,243.0
502369,2020-09-05,Tuolumne,California,6109.0,193,2.0
502370,2020-09-05,Ventura,California,6111.0,11171,118.0
502371,2020-09-05,Yolo,California,6113.0,2524,53.0
502372,2020-09-05,Yuba,California,6115.0,994,6.0
505549,2020-09-06,Alameda,California,6001.0,19152,299.0
505550,2020-09-06,Alpine,California,6003.0,2,0.0
505551,2020-09-06,Amador,California,6005.0,273,16.0
505552,2020-09-06,Butte,California,6007.0,2406,23.0
505553,2020-09-06,Calaveras,California,6009.0,273,2.0
505554,2020-09-06,Colusa,California,6011.0,472,6.0
505555,2020-09-06,Contra Costa,California,6013.0,14527,186.0
505556,2020-09-06,Del Norte,California,6015.0,124,1.0
505557,2020-09-06,El Dorado,California,6017.0,1007,2.0
505558,2020-09-06,Fresno,California,6019.0,26325,312.0
505559,2020-09-06,Glenn,California,6021.0,474,3.0
505560,2020-09-06,Humboldt,California,6023.0,409,4.0
505561,2020-09-06,Imperial,California,6025.0,11041,295.0
505562,2020-09-06,Inyo,California,6027.0,169,13.0
505563,2020-09-06,Kern,California,6029.0,30080,296.0
505564,2020-09-06,Kings,California,6031.0,6788,76.0
505565,2020-09-06,Lake,California,6033.0,359,5.0
505566,2020-09-06,Lassen,California,6035.0,720,0.0
505567,2020-09-06,Los Angeles,California,6037.0,248334,6005.0
505568,2020-09-06,Madera,California,6039.0,3953,58.0
505569,2020-09-06,Marin,California,6041.0,6339,96.0
505570,2020-09-06,Mariposa,California,6043.0,74,2.0
505571,2020-09-06,Mendocino,California,6045.0,766,17.0
505572,2020-09-06,Merced,California,6047.0,8297,120.0
505573,2020-09-06,Modoc,California,6049.0,19,0.0
505574,2020-09-06,Mono,California,6051.0,162,2.0
505575,2020-09-06,Monterey,California,6053.0,8570,58.0
505576,2020-09-06,Napa,California,6055.0,1485,13.0
505577,2020-09-06,Nevada,California,6057.0,461,5.0
505578,2020-09-06,Orange,California,6059.0,50749,1053.0
505579,2020-09-06,Placer,California,6061.0,3182,36.0
505580,2020-09-06,Plumas,California,6063.0,42,0.0
505581,2020-09-06,Riverside,California,6065.0,53987,1067.0
505582,2020-09-06,Sacramento,California,6067.0,18954,327.0
505583,2020-09-06,San Benito,California,6069.0,1188,9.0
505584,2020-09-06,San Bernardino,California,6071.0,49558,765.0
505585,2020-09-06,San Diego,California,6073.0,40713,707.0
505586,2020-09-06,San Francisco,California,6075.0,9918,86.0
505587,2020-09-06,San Joaquin,California,6077.0,18557,368.0
505588,2020-09-06,San Luis Obispo,California,6079.0,3083,22.0
505589,2020-09-06,San Mateo,California,6081.0,8617,135.0
505590,2020-09-06,Santa Barbara,California,6083.0,8404,97.0
505591,2020-09-06,Santa Clara,California,6085.0,18611,261.0
505592,2020-09-06,Santa Cruz,California,6087.0,1931,7.0
505593,2020-09-06,Shasta,California,6089.0,581,12.0
505594,2020-09-06,Sierra,California,6091.0,6,0.0
505595,2020-09-06,Siskiyou,California,6093.0,144,0.0
505596,2020-09-06,Solano,California,6095.0,5676,48.0
505597,2020-09-06,Sonoma,California,6097.0,6303,93.0
505598,2020-09-06,Stanislaus,California,6099.0,15382,289.0
505599,2020-09-06,Sutter,California,6101.0,1465,10.0
505600,2020-09-06,Tehama,California,6103.0,447,1.0
505601,2020-09-06,Trinity,California,6105.0,14,0.0
505602,2020-09-06,Tulare,California,6107.0,14677,243.0
505603,2020-09-06,Tuolumne,California,6109.0,194,2.0
505604,2020-09-06,Ventura,California,6111.0,11254,118.0
505605,2020-09-06,Yolo,California,6113.0,2541,53.0
505606,2020-09-06,Yuba,California,6115.0,994,6.0
508781,2020-09-07,Alameda,California,6001.0,19371,300.0
508782,2020-09-07,Alpine,California,6003.0,2,0.0
508783,2020-09-07,Amador,California,6005.0,274,15.0
508784,2020-09-07,Butte,California,6007.0,2446,23.0
508785,2020-09-07,Calaveras,California,6009.0,273,2.0
508786,2020-09-07,Colusa,California,6011.0,475,6.0
508787,2020-09-07,Contra Costa,California,6013.0,14712,187.0
508788,2020-09-07,Del Norte,California,6015.0,124,1.0
508789,2020-09-07,El Dorado,California,6017.0,1008,2.0
508790,2020-09-07,Fresno,California,6019.0,26471,312.0
508791,2020-09-07,Glenn,California,6021.0,474,3.0
508792,2020-09-07,Humboldt,California,6023.0,409,4.0
508793,2020-09-07,Imperial,California,6025.0,11041,295.0
508794,2020-09-07,Inyo,California,6027.0,169,13.0
508795,2020-09-07,Kern,California,6029.0,30179,296.0
508796,2020-09-07,Kings,California,6031.0,6847,76.0
508797,2020-09-07,Lake,California,6033.0,362,5.0
508798,2020-09-07,Lassen,California,6035.0,720,0.0
508799,2020-09-07,Los Angeles,California,6037.0,248821,6030.0
508800,2020-09-07,Madera,California,6039.0,3953,58.0
508801,2020-09-07,Marin,California,6041.0,6355,96.0
508802,2020-09-07,Mariposa,California,6043.0,74,2.0
508803,2020-09-07,Mendocino,California,6045.0,773,17.0
508804,2020-09-07,Merced,California,6047.0,8327,120.0
508805,2020-09-07,Modoc,California,6049.0,20,0.0
508806,2020-09-07,Mono,California,6051.0,162,2.0
508807,2020-09-07,Monterey,California,6053.0,8629,59.0
508808,2020-09-07,Napa,California,6055.0,1502,13.0
508809,2020-09-07,Nevada,California,6057.0,467,5.0
508810,2020-09-07,Orange,California,6059.0,50864,1053.0
508811,2020-09-07,Placer,California,6061.0,3182,36.0
508812,2020-09-07,Plumas,California,6063.0,42,0.0
508813,2020-09-07,Riverside,California,6065.0,53987,1067.0
508814,2020-09-07,Sacramento,California,6067.0,19345,332.0
508815,2020-09-07,San Benito,California,6069.0,1197,9.0
508816,2020-09-07,San Bernardino,California,6071.0,49691,765.0
508817,2020-09-07,San Diego,California,6073.0,40715,707.0
508818,2020-09-07,San Francisco,California,6075.0,9982,86.0
508819,2020-09-07,San Joaquin,California,6077.0,18558,368.0
508820,2020-09-07,San Luis Obispo,California,6079.0,3101,22.0
508821,2020-09-07,San Mateo,California,6081.0,8617,135.0
508822,2020-09-07,Santa Barbara,California,6083.0,8434,97.0
508823,2020-09-07,Santa Clara,California,6085.0,18717,261.0
508824,2020-09-07,Santa Cruz,California,6087.0,1931,7.0
508825,2020-09-07,Shasta,California,6089.0,581,12.0
508826,2020-09-07,Sierra,California,6091.0,6,0.0
508827,2020-09-07,Siskiyou,California,6093.0,144,0.0
508828,2020-09-07,Solano,California,6095.0,5676,48.0
508829,2020-09-07,Sonoma,California,6097.0,6360,93.0
508830,2020-09-07,Stanislaus,California,6099.0,15441,290.0
508831,2020-09-07,Sutter,California,6101.0,1465,10.0
508832,2020-09-07,Tehama,California,6103.0,455,1.0
508833,2020-09-07,Trinity,California,6105.0,14,0.0
508834,2020-09-07,Tulare,California,6107.0,14677,243.0
508835,2020-09-07,Tuolumne,California,6109.0,194,2.0
508836,2020-09-07,Ventura,California,6111.0,11315,118.0
508837,2020-09-07,Yolo,California,6113.0,2564,53.0
508838,2020-09-07,Yuba,California,6115.0,994,6.0
512014,2020-09-08,Alameda,California,6001.0,19517,303.0
512015,2020-09-08,Alpine,California,6003.0,2,0.0
512016,2020-09-08,Amador,California,6005.0,275,15.0
512017,2020-09-08,Butte,California,6007.0,2463,28.0
512018,2020-09-08,Calaveras,California,6009.0,286,2.0
512019,2020-09-08,Colusa,California,6011.0,478,6.0
512020,2020-09-08,Contra Costa,California,6013.0,14712,187.0
512021,2020-09-08,Del Norte,California,6015.0,124,1.0
512022,2020-09-08,El Dorado,California,6017.0,1013,2.0
512023,2020-09-08,Fresno,California,6019.0,26565,326.0
512024,2020-09-08,Glenn,California,6021.0,488,3.0
512025,2020-09-08,Humboldt,California,6023.0,434,4.0
512026,2020-09-08,Imperial,California,6025.0,11056,295.0
